__id,carat,cut,color,clarity,depth,table,label,x,y,z
610,0.71,3,4,4,59.1,61.0,2839,5.84,5.81,3.44
52977,0.3,2,6,2,63.0,58.0,552,4.24,4.27,2.68
12055,0.34,2,3,3,60.3,54.0,596,4.53,4.56,2.74
15781,1.0,2,5,3,63.8,59.0,6315,6.25,6.32,4.01
29669,0.35,2,3,4,60.7,61.0,706,4.54,4.58,2.77
35092,0.3,4,4,7,61.7,57.0,886,4.28,4.31,2.65
47836,0.51,1,5,5,63.4,64.0,1906,5.03,5.07,3.2
49058,0.69,1,5,3,58.7,64.0,2057,5.73,5.79,3.38
9424,1.01,4,3,2,61.8,57.0,4588,6.41,6.46,3.98
2242,1.06,4,1,1,62.8,55.0,3146,6.51,6.46,4.07
30352,0.3,4,4,5,61.9,54.1,728,4.31,4.33,2.67
50500,0.7,4,1,3,61.4,56.0,2270,5.72,5.75,3.52
904,0.71,4,5,4,62.4,56.0,2877,5.75,5.7,3.57
41209,0.51,3,5,1,62.7,52.0,1205,5.15,5.12,3.22
13540,1.12,3,5,2,58.8,61.0,5547,6.8,6.74,3.98
1788,0.76,4,2,2,61.4,55.0,3050,5.82,5.9,3.6
5429,0.94,3,5,1,60.4,59.0,3825,6.34,6.37,3.84
20313,1.24,4,2,3,61.8,55.0,8726,6.91,6.95,4.28
43558,0.52,4,5,2,61.4,57.0,1429,5.18,5.15,3.17
32609,0.31,3,2,5,61.4,59.0,802,4.38,4.35,2.68
29443,0.38,2,6,2,61.3,57.0,701,4.67,4.7,2.87
51067,0.7,4,5,1,62.0,58.0,2332,5.66,5.7,3.52
9544,1.5,1,1,0,62.6,63.0,4620,7.19,7.25,4.52
13175,1.31,1,1,1,63.6,55.1,5446,6.92,6.98,4.42
10415,0.9,2,3,4,62.7,56.0,4780,6.1,6.14,3.84
8313,1.0,1,2,2,63.9,56.0,4389,6.28,6.31,4.02
10611,1.0,2,3,2,59.3,63.0,4827,6.48,6.44,3.83
28051,0.31,4,2,6,62.0,54.2,660,4.35,4.39,2.71
41342,0.42,4,2,7,61.9,56.0,1216,4.79,4.81,2.97
19890,1.2,1,3,4,63.4,56.0,8442,6.7,6.74,4.26
20979,1.23,2,5,3,58.9,59.0,9193,6.98,7.05,4.13
10419,1.01,1,3,2,63.3,59.0,4781,6.24,6.31,3.97
41956,0.23,2,5,5,62.6,59.0,505,3.93,3.96,2.47
27090,2.15,3,2,1,62.8,58.0,17221,8.22,8.17,5.15
1868,0.8,2,3,2,62.9,56.0,3070,5.88,5.95,3.72
45470,0.5,3,5,3,62.9,60.0,1676,5.1,5.07,3.2
35907,0.38,3,3,3,59.7,62.0,918,4.68,4.66,2.79
42781,0.41,3,6,6,62.2,58.0,1349,4.71,4.77,2.95
44119,0.5,2,5,3,62.9,55.0,1559,5.07,5.11,3.2
51411,0.73,3,1,4,61.2,59.0,2371,5.82,5.84,3.57
32532,0.35,2,2,6,61.2,60.0,798,4.5,4.55,2.77
30923,0.34,2,5,3,58.8,59.0,745,4.56,4.59,2.69
17714,0.41,4,0,3,61.7,55.0,613,4.8,4.82,2.97
34929,0.32,1,0,2,63.2,56.0,374,4.31,4.36,2.74
16544,1.0,3,4,3,61.7,56.0,6608,6.48,6.39,3.97
26754,1.5,3,5,4,60.3,60.0,16558,7.43,7.34,4.45
16326,1.27,3,1,4,62.2,59.0,6532,6.92,6.87,4.29
33421,0.32,4,2,5,61.9,55.0,828,4.39,4.37,2.71
39918,0.42,2,5,4,62.1,55.0,1105,4.81,4.85,3.0
45795,0.51,4,5,3,61.7,53.0,1709,5.2,5.18,3.2
48335,0.51,4,6,4,62.1,55.0,1959,5.14,5.2,3.21
53643,0.7,4,5,2,62.4,55.0,2703,5.66,5.69,3.54
10665,1.2,0,0,2,65.2,58.0,4838,6.67,6.58,4.32
34045,0.37,4,3,3,61.6,55.0,851,4.63,4.65,2.86
15465,1.2,2,1,4,62.6,59.0,6192,6.69,6.73,4.2
1136,0.74,2,2,5,60.5,60.0,2921,5.79,5.81,3.51
46007,0.57,2,2,5,60.2,56.0,1726,5.41,5.44,3.27
35732,0.3,4,6,3,62.5,54.0,911,4.32,4.29,2.69
15421,1.01,0,6,3,65.6,61.0,6176,6.21,6.16,4.06
31424,0.41,4,4,2,61.2,58.0,764,4.76,4.81,2.93
45392,0.54,3,6,2,60.0,58.0,1667,5.3,5.26,3.17
22406,1.52,1,2,3,63.3,57.0,10428,7.32,7.33,4.64
38043,0.55,3,2,1,59.8,59.0,1011,5.33,5.3,3.18
41565,0.51,3,5,2,62.6,60.0,1237,5.13,5.06,3.2
16358,0.3,2,2,3,63.5,59.0,608,4.27,4.2,2.69
45951,0.56,2,6,2,59.9,60.0,1723,5.33,5.39,3.21
28716,0.23,3,5,6,61.1,60.0,680,4.01,3.95,2.43
9579,1.08,3,3,1,62.2,56.0,4627,6.62,6.54,4.09
33772,0.48,4,3,1,62.0,54.0,841,5.04,5.06,3.13
45115,0.7,3,3,0,61.9,58.0,1650,5.74,5.69,3.54
1678,1.02,3,3,1,61.7,58.0,3027,6.46,6.41,3.97
23603,1.56,4,3,2,61.2,56.0,11628,7.51,7.49,4.59
17136,1.28,4,1,3,61.6,57.0,6838,7.01,6.98,4.31
27060,0.32,2,6,3,58.8,59.0,646,4.49,4.52,2.65
27556,2.27,4,3,2,61.1,60.0,18343,8.46,8.42,5.16
28899,0.3,1,3,5,63.8,57.0,684,4.24,4.26,2.71
15197,1.51,1,0,1,58.1,64.0,6104,7.53,7.57,4.39
45109,0.56,4,5,2,61.6,55.0,1649,5.31,5.33,3.28
28774,0.33,2,3,4,60.8,57.0,681,4.5,4.51,2.74
1917,0.8,2,4,2,63.5,58.0,3082,5.89,5.85,3.73
43910,0.23,4,2,3,62.3,53.0,512,3.96,3.99,2.48
15259,1.53,3,0,2,60.1,59.0,6126,7.52,7.5,4.51
844,0.75,2,5,2,63.1,56.0,2868,5.78,5.7,3.62
33026,0.3,4,6,5,61.7,55.0,814,4.33,4.36,2.68
23679,1.39,4,5,3,60.8,57.0,11726,7.24,7.21,4.39
19819,1.03,4,3,5,60.7,57.0,8385,6.5,6.58,3.97
31755,0.4,3,6,2,61.6,58.0,772,4.69,4.73,2.9
9658,1.01,3,2,2,61.2,58.0,4642,6.47,6.43,3.95
51873,0.67,1,5,4,60.4,65.0,2427,5.67,5.65,3.42
24431,1.6,4,2,4,61.4,57.0,12681,7.59,7.53,4.64
10248,1.01,1,2,2,63.1,59.0,4749,6.32,6.36,4.0
45905,0.54,3,6,2,60.2,62.0,1720,5.31,5.25,3.18
22408,1.75,3,0,4,62.2,59.0,10429,7.7,7.74,4.8
51026,0.71,4,2,2,60.7,59.0,2328,5.75,5.81,3.51
4111,0.91,1,5,1,63.9,61.0,3538,6.03,6.09,3.87
32489,0.32,4,3,6,62.3,56.0,796,4.38,4.41,2.73
47878,0.52,3,3,5,61.1,59.0,1911,5.15,5.2,3.16
28187,0.4,1,6,1,63.4,56.0,666,4.67,4.73,2.98
43987,0.26,4,3,2,62.0,54.0,394,4.08,4.11,2.54
13886,1.03,3,6,2,63.0,59.0,5653,6.44,6.39,4.04
710,0.73,2,4,3,62.5,57.0,2855,5.7,5.75,3.58
23998,1.56,3,5,3,61.5,58.0,12156,7.47,7.43,4.58
49944,0.71,2,2,2,62.2,56.0,2188,5.72,5.76,3.57
52366,0.63,4,5,4,61.5,56.0,2503,5.5,5.53,3.39
12631,1.0,3,4,2,61.6,60.0,5292,6.41,6.31,3.9
25473,2.02,3,1,2,61.4,58.0,14240,8.14,8.07,4.98
34775,0.41,3,6,1,62.0,58.0,876,4.78,4.74,2.95
44224,0.5,4,6,4,63.0,57.0,1571,5.06,5.0,3.17
862,0.75,4,1,2,61.8,55.0,2871,5.83,5.85,3.61
9044,0.31,2,5,4,61.2,61.0,587,4.29,4.37,2.65
48538,0.7,3,6,1,60.8,61.0,1987,5.69,5.64,3.45
14165,1.2,3,2,2,62.7,56.0,5746,6.78,6.75,4.24
4249,0.9,3,6,1,58.7,58.0,3578,6.3,6.28,3.69
8918,0.8,2,5,4,62.4,54.0,4495,5.98,5.94,3.72
22382,1.5,4,1,4,62.2,54.0,10406,7.33,7.4,4.57
3963,0.81,2,3,4,63.1,58.0,3507,5.92,5.96,3.75
22985,1.51,4,4,2,63.0,57.0,11035,7.29,7.25,4.58
49207,0.66,4,6,2,62.7,55.0,2079,5.56,5.61,3.5
16144,1.2,3,2,2,61.3,60.0,6451,6.87,6.81,4.19
48295,0.54,4,3,4,60.1,57.0,1957,5.29,5.31,3.18
18278,1.25,4,2,2,62.0,58.0,7423,6.86,6.89,4.26
13495,1.09,2,5,2,62.5,57.0,5539,6.55,6.61,4.11
53565,1.0,3,2,0,61.3,60.0,2695,6.39,6.43,3.93
29326,0.31,2,2,4,63.1,57.0,698,4.34,4.31,2.73
33297,0.31,1,3,2,63.2,54.0,462,4.31,4.33,2.73
30185,0.31,4,5,4,61.2,55.0,722,4.4,4.43,2.7
40988,0.45,4,3,5,61.8,57.0,1181,4.94,4.9,3.04
3812,0.73,4,6,3,61.4,56.0,3467,5.81,5.78,3.56
34785,0.4,2,3,4,62.8,56.0,877,4.67,4.7,2.94
47713,0.5,2,3,6,63.3,53.0,1885,5.06,5.09,3.21
9403,1.0,1,4,2,63.8,58.0,4586,6.28,6.22,3.99
41416,0.4,4,6,3,61.6,55.0,1226,4.75,4.79,2.94
48841,0.55,4,6,3,61.8,54.0,2030,5.29,5.26,3.26
14509,1.01,3,6,2,61.5,59.0,5860,6.46,6.39,3.95
41247,0.3,3,6,7,62.1,59.0,1208,4.29,4.27,2.66
1461,0.86,3,4,1,61.8,58.0,2980,6.12,6.15,3.79
31143,0.38,2,3,2,62.0,54.8,755,4.64,4.67,2.89
7822,1.0,2,6,1,63.3,60.0,4295,6.29,6.19,3.95
16925,1.51,3,1,2,62.2,61.0,6756,7.35,7.27,4.55
35213,0.35,2,3,7,62.1,54.0,892,4.53,4.57,2.82
6082,1.01,3,1,1,62.1,59.0,3971,6.42,6.39,3.98
21051,0.31,3,4,3,59.3,60.0,625,4.39,4.41,2.61
36831,0.3,4,5,7,61.3,58.0,957,4.28,4.33,2.64
29865,0.3,2,6,3,62.4,56.0,710,4.27,4.32,2.68
10195,1.05,3,2,3,60.5,58.0,4739,6.7,6.63,4.03
25141,2.22,4,0,1,62.8,57.0,13703,8.33,8.29,5.22
23189,1.06,4,4,7,61.0,57.0,11195,6.64,6.55,4.02
805,0.71,4,6,2,60.8,56.0,2863,5.8,5.77,3.52
34091,0.41,3,5,2,58.8,62.0,852,4.87,4.85,2.86
9530,1.01,4,0,3,61.3,56.0,4617,6.46,6.5,3.97
35992,0.42,4,2,5,62.4,56.0,921,4.78,4.8,2.99
8857,1.0,3,4,1,61.6,58.0,4480,6.44,6.35,3.94
10095,1.1,3,3,2,59.6,60.0,4712,6.74,6.7,4.0
1249,0.71,2,5,4,62.7,57.0,2946,5.69,5.73,3.58
52979,0.3,3,6,2,59.7,59.0,552,4.34,4.37,2.6
12378,0.26,1,5,7,59.6,61.0,597,4.13,4.16,2.47
39551,0.32,4,3,6,60.2,56.0,1080,4.49,4.45,2.69
4885,1.01,3,4,1,60.0,60.0,3717,6.46,6.4,3.86
49990,0.7,1,5,1,63.7,61.0,2192,5.6,5.64,3.58
42670,0.44,4,5,5,60.9,57.0,1334,4.95,4.9,3.0
36236,0.38,4,5,4,60.7,56.0,933,4.7,4.72,2.86
42184,0.56,3,2,2,61.3,60.0,1286,5.28,5.23,3.22
33891,0.3,4,5,3,62.3,56.0,844,4.32,4.28,2.68
26708,0.32,2,3,4,61.8,60.0,645,4.35,4.36,2.69
2358,0.92,3,2,1,60.4,59.0,3174,6.36,6.33,3.83
42188,0.5,1,3,2,62.5,64.0,1286,4.99,4.93,3.1
51065,0.65,2,1,7,61.0,55.0,2332,5.65,5.73,3.47
49900,0.66,4,2,3,61.4,56.0,2178,5.62,5.65,3.46
820,0.71,4,5,3,61.0,55.0,2863,5.79,5.75,3.52
47422,0.57,2,5,3,62.9,57.0,1851,5.26,5.29,3.32
51421,0.75,2,4,2,63.5,56.0,2372,5.75,5.71,3.64
3550,1.07,4,2,2,61.5,54.0,3415,6.64,6.6,4.07
45644,0.25,4,3,5,61.5,56.0,525,4.06,4.08,2.5
41510,0.54,2,2,2,61.6,56.0,1235,5.21,5.24,3.22
40327,0.53,4,1,2,61.6,56.6,1127,5.19,5.21,3.21
40270,0.33,4,6,1,62.0,57.0,492,4.45,4.46,2.76
30845,0.33,3,2,4,61.9,58.0,743,4.45,4.43,2.75
5903,1.06,4,0,1,61.3,57.0,3932,6.55,6.6,4.03
49240,0.58,1,4,4,62.2,62.0,2084,5.37,5.44,3.36
5145,0.9,2,1,3,62.8,52.0,3764,6.19,6.23,3.9
42298,0.32,4,2,3,62.0,55.0,505,4.38,4.4,2.72
3898,0.91,2,4,1,63.1,56.0,3489,6.13,6.17,3.88
6597,0.91,2,3,2,63.5,58.0,4081,6.15,6.04,3.87
35152,0.31,4,5,6,61.7,56.0,890,4.38,4.41,2.71
33590,0.37,4,3,3,61.3,57.0,833,4.64,4.6,2.83
39608,0.26,3,3,4,61.3,60.0,491,4.12,4.07,2.51
19808,1.51,2,2,1,60.8,56.0,8372,7.41,7.46,4.52
41117,0.44,3,4,5,61.6,58.0,1196,4.85,4.89,3.0
7582,1.0,2,4,1,61.6,62.0,4255,6.3,6.37,3.9
32693,0.31,1,3,4,63.7,56.0,802,4.3,4.27,2.73
23776,1.51,4,6,2,61.9,57.0,11834,7.35,7.42,4.57
26324,2.03,4,1,3,59.9,60.0,15826,8.17,8.27,4.92
12007,1.0,1,3,3,63.8,59.0,5148,6.26,6.34,4.02
13597,1.29,2,1,4,61.1,58.0,5562,6.98,7.03,4.28
1324,0.82,4,1,2,61.8,55.0,2959,6.0,6.03,3.72
47627,0.75,3,4,1,59.8,60.0,1881,5.96,5.92,3.55
19445,1.34,4,2,3,62.1,57.0,8094,7.0,7.05,4.36
29033,0.31,4,2,6,62.3,53.0,687,4.35,4.38,2.72
26046,1.36,4,4,6,61.3,57.0,15247,7.13,7.23,4.4
36086,0.32,3,6,5,61.5,60.0,926,4.37,4.41,2.7
49649,0.3,3,2,2,62.9,58.0,540,4.24,4.22,2.66
40118,0.41,3,4,5,61.0,59.0,1115,4.77,4.83,2.93
9855,0.9,2,4,3,61.9,57.0,4678,6.17,6.23,3.84
11439,1.03,4,2,2,62.2,56.0,5005,6.45,6.51,4.03
19870,1.09,4,4,4,60.6,57.0,8422,6.62,6.64,4.02
33789,0.32,4,2,7,60.9,56.0,842,4.41,4.42,2.69
42484,0.38,1,5,7,59.1,58.0,1318,4.74,4.77,2.81
16624,1.07,3,3,3,62.5,57.0,6644,6.58,6.5,4.09
24839,1.51,4,3,3,62.0,56.0,13234,7.32,7.35,4.55
6613,0.72,4,6,3,61.0,55.0,4082,5.79,5.81,3.54
35553,0.35,4,2,5,59.2,56.0,906,4.65,4.6,2.74
7300,1.0,3,5,1,58.5,61.0,4202,6.52,6.48,3.8
42805,0.53,1,6,1,54.3,65.0,1352,5.46,5.51,2.98
941,0.73,4,5,2,61.4,56.0,2886,5.79,5.81,3.56
3883,0.9,1,2,2,63.1,63.0,3484,6.04,6.1,3.83
42133,0.5,3,6,2,62.5,58.0,1279,5.06,4.98,3.14
19063,1.26,4,2,4,61.5,59.0,7845,6.94,6.91,4.26
6210,1.01,4,1,2,60.6,57.0,3999,6.51,6.56,3.96
53612,0.35,2,2,3,59.6,62.0,552,4.57,4.62,2.74
31215,0.32,3,6,2,61.4,58.0,756,4.42,4.38,2.7
40235,0.53,2,0,3,62.4,58.0,1124,5.15,5.24,3.24
18112,1.03,3,4,4,61.8,59.0,7328,6.46,6.48,4.0
28643,0.33,2,0,4,61.5,61.0,434,4.39,4.46,2.72
40851,0.55,4,3,1,62.1,56.0,1173,5.25,5.28,3.27
1650,1.02,2,4,1,63.3,56.0,3018,6.38,6.31,4.02
7826,0.9,1,3,3,61.5,61.0,4296,6.18,6.21,3.81
23966,2.18,2,4,1,63.4,60.0,12099,8.2,8.17,5.19
25198,2.04,3,2,1,62.8,57.0,13790,8.13,8.08,5.09
27027,2.42,3,0,3,61.3,59.0,17168,8.61,8.58,5.27
38869,0.4,3,4,4,62.6,58.0,1050,4.72,4.68,2.94
22698,0.35,4,1,3,62.5,57.0,630,4.53,4.5,2.82
53868,0.76,3,3,3,61.8,58.0,2744,5.85,5.89,3.63
8597,1.03,3,5,1,61.0,60.0,4441,6.46,6.53,3.96
28047,0.32,2,3,4,60.8,56.0,660,4.45,4.48,2.71
49790,0.77,2,1,3,62.4,63.0,2162,5.84,5.8,3.63
53112,0.81,2,1,3,60.4,63.0,2616,5.97,5.95,3.6
37582,0.32,3,4,6,61.9,59.0,990,4.39,4.34,2.7
30361,0.36,3,2,3,61.0,60.0,729,4.6,4.55,2.79
44680,0.53,2,4,3,60.5,55.0,1610,5.24,5.29,3.19
5611,0.9,2,5,1,59.4,58.0,3872,6.31,6.35,3.76
6003,1.01,3,2,1,62.5,58.0,3959,6.39,6.35,3.98
29594,0.32,1,6,2,63.7,55.0,706,4.33,4.31,2.75
38844,0.47,4,1,6,61.0,56.0,1050,5.02,5.04,3.07
42392,0.42,4,5,6,59.7,56.0,1307,4.88,4.91,2.92
1353,0.71,2,5,2,62.9,55.0,2964,5.64,5.68,3.56
39525,0.4,3,1,6,60.8,58.0,1080,4.78,4.76,2.9
23216,1.71,1,4,1,64.0,59.0,11225,7.53,7.44,4.79
26852,2.01,3,1,3,61.0,61.0,16778,8.15,7.99,4.92
53893,0.7,4,4,4,62.5,56.0,2751,5.73,5.7,3.57
48320,0.23,4,3,6,61.9,58.0,536,3.93,3.96,2.44
32105,0.33,4,6,3,62.1,55.0,781,4.43,4.46,2.76
41253,0.3,2,4,2,62.8,56.0,500,4.24,4.26,2.67
26452,2.07,2,2,1,63.3,56.0,15992,8.1,8.08,5.12
41294,0.51,3,5,1,60.7,56.0,1211,5.21,5.17,3.15
15336,1.02,4,6,2,62.8,56.0,6158,6.44,6.39,4.03
2416,0.72,4,2,6,60.8,58.0,3180,5.77,5.8,3.52
9987,1.0,3,5,1,61.2,60.0,4704,6.45,6.42,3.94
36429,0.31,4,6,3,61.6,55.0,942,4.37,4.36,2.69
30534,0.4,1,0,4,64.0,56.0,734,4.69,4.66,2.99
36622,0.24,2,5,5,62.8,58.0,478,3.92,3.95,2.47
45880,0.57,4,6,3,60.3,57.0,1718,5.42,5.4,3.26
9318,1.11,3,2,1,61.6,60.0,4578,6.6,6.67,4.09
5790,0.82,4,5,3,61.9,57.0,3903,6.01,5.98,3.71
46393,0.58,4,2,4,62.3,57.0,1764,5.33,5.36,3.33
45079,0.54,4,3,3,61.0,57.0,1644,5.24,5.28,3.21
25508,1.26,4,5,5,61.1,57.0,14300,7.0,6.98,4.27
39733,0.53,2,3,1,60.9,55.0,1092,5.26,5.29,3.21
33965,0.35,2,6,4,59.9,56.0,846,4.61,4.64,2.77
46705,0.7,0,4,1,64.8,57.0,1792,5.65,5.59,3.64
32021,0.33,2,6,3,60.0,62.0,778,4.47,4.49,2.69
652,0.73,2,5,2,57.7,61.0,2844,5.92,5.96,3.43
583,0.77,4,5,1,60.7,55.0,2834,6.01,5.95,3.63
51078,0.52,4,4,6,62.3,56.0,2333,5.14,5.16,3.21
26111,2.01,3,1,3,62.1,59.0,15379,7.98,8.06,4.98
17042,0.3,2,5,3,60.7,63.0,612,4.32,4.35,2.63
26849,2.01,3,1,3,62.7,58.0,16778,7.98,7.94,4.99
14919,1.0,3,3,4,60.6,59.0,6006,6.42,6.48,3.91
51950,0.71,2,5,2,63.1,59.0,2441,5.75,5.62,3.59
15611,1.21,4,4,3,62.6,55.0,6261,6.81,6.74,4.24
51953,0.56,2,5,5,60.7,57.0,2442,5.31,5.36,3.24
184,0.72,4,3,2,60.7,56.0,2776,5.79,5.82,3.53
6516,1.12,3,2,1,62.4,58.0,4065,6.58,6.63,4.12
1282,0.81,4,2,2,62.3,58.0,2951,5.95,5.96,3.71
18684,1.57,4,0,2,62.0,56.0,7640,7.5,7.46,4.64
10377,1.2,3,0,2,58.5,61.0,4778,6.95,6.89,4.05
52070,0.5,4,6,4,60.6,57.0,2454,5.15,5.18,3.13
39590,0.54,2,3,1,59.5,60.0,1083,5.27,5.31,3.15
40428,0.42,4,2,7,61.0,56.0,1135,4.79,4.82,2.93
52981,0.82,3,5,1,62.0,59.0,2593,6.02,5.94,3.71
32430,0.33,4,5,3,61.7,55.0,792,4.45,4.47,2.75
24851,2.01,4,0,1,60.8,57.0,13253,8.15,8.13,4.95
43011,0.54,4,4,2,59.8,57.0,1369,5.31,5.29,3.17
14775,1.01,3,3,3,61.8,59.0,5946,6.45,6.4,3.97
10803,1.06,4,4,2,61.2,55.0,4862,6.62,6.57,4.03
42631,0.51,4,2,2,62.1,55.0,1331,5.17,5.15,3.2
50693,0.57,2,4,5,62.6,58.0,2290,5.28,5.3,3.31
647,0.73,4,3,5,61.3,57.0,2843,5.81,5.84,3.57
7636,0.93,4,2,4,62.7,54.0,4265,6.25,6.2,3.9
21407,1.39,4,6,2,61.9,52.0,9519,7.24,7.25,4.48
34373,0.41,2,4,3,62.4,56.0,863,4.75,4.77,2.97
31224,0.32,2,6,2,63.1,56.0,756,4.38,4.34,2.75
42505,0.55,3,3,2,61.8,59.0,1321,5.25,5.2,3.23
11520,1.03,2,3,2,62.6,56.0,5024,6.41,6.44,4.02
2650,1.0,1,0,1,62.7,58.0,3234,6.28,6.32,3.95
23366,0.31,4,0,4,62.1,55.0,424,4.35,4.38,2.71
14492,1.0,0,3,4,58.7,67.0,5853,6.47,6.45,3.79
14262,1.24,3,5,2,58.5,60.0,5775,7.08,7.01,4.11
50325,0.65,2,4,3,64.0,55.3,2241,5.5,5.57,3.54
3942,0.7,3,6,4,61.0,59.0,3501,5.79,5.72,3.51
10119,1.02,2,6,1,63.4,59.0,4718,6.41,6.37,4.05
7154,1.0,2,5,1,63.7,60.0,4181,6.24,6.32,4.0
27444,2.11,2,4,1,63.5,55.0,18071,8.08,8.13,5.15
50197,0.52,4,6,3,61.8,55.0,2225,5.19,5.23,3.22
38613,0.31,3,0,3,62.4,60.0,488,4.33,4.29,2.69
41013,0.5,4,5,1,61.1,58.0,1185,5.09,5.13,3.12
28210,0.4,3,6,1,62.4,58.0,666,4.69,4.73,2.94
2670,0.76,2,4,3,62.5,58.0,3238,5.79,5.83,3.63
19452,1.25,3,2,4,61.3,55.0,8099,6.96,6.93,4.26
5221,1.2,3,0,1,61.7,57.0,3782,6.85,6.79,4.21
3455,0.74,2,3,4,60.9,59.0,3389,5.9,5.86,3.58
25868,1.26,3,5,6,59.8,59.0,14952,6.99,7.08,4.21
32000,0.3,4,4,6,61.9,57.0,776,4.3,4.32,2.67
1359,0.9,1,4,1,64.2,62.0,2964,6.08,6.0,3.88
28157,0.3,4,2,6,62.0,56.0,665,4.29,4.32,2.67
31845,0.34,3,2,6,61.1,59.0,775,4.48,4.52,2.75
22867,1.16,4,6,3,61.8,55.0,10907,6.72,6.75,4.16
3967,1.03,4,4,0,61.1,55.0,3507,6.54,6.51,3.99
38861,0.4,4,4,4,61.1,56.0,1050,4.78,4.75,2.91
38224,0.4,2,5,5,60.3,59.0,1017,4.74,4.78,2.87
25777,2.01,1,3,1,63.0,60.0,14745,7.92,7.99,5.01
43541,0.59,1,1,5,57.8,61.0,1427,5.52,5.6,3.21
26768,2.28,4,0,4,62.6,54.2,16592,8.37,8.41,5.25
26019,0.38,4,0,4,62.0,53.0,645,4.66,4.7,2.9
26832,2.01,3,2,2,60.9,59.0,16733,8.15,8.04,4.93
4338,1.02,2,0,1,63.4,56.0,3599,6.42,6.36,4.05
17657,1.2,2,4,3,62.4,58.0,7114,6.76,6.8,4.23
47886,0.74,1,0,3,60.6,62.6,1912,5.79,5.85,3.53
50355,0.8,0,3,1,61.2,58.0,2246,5.96,5.93,3.64
27212,1.97,3,2,3,62.9,59.0,17535,8.01,7.9,5.0
17793,1.33,3,2,2,61.9,58.0,7171,6.98,7.04,4.34
33254,0.32,4,5,4,61.8,56.0,825,4.4,4.43,2.73
15844,1.31,4,1,3,62.4,57.0,6338,6.93,6.97,4.34
10787,0.71,4,5,6,61.0,57.0,4860,5.75,5.76,3.51
17491,1.0,1,6,3,60.7,61.0,7026,6.4,6.46,3.9
46034,0.57,3,3,3,62.6,55.0,1728,5.31,5.26,3.31
34244,0.4,4,6,1,62.8,56.0,855,4.73,4.7,2.96
20197,1.53,4,1,1,61.9,58.0,8637,7.39,7.34,4.56
1108,0.83,3,5,2,62.2,59.0,2913,6.05,5.97,3.74
13811,1.06,2,2,4,61.9,58.0,5627,6.57,6.49,4.04
37548,0.51,4,0,2,62.5,56.0,988,5.06,5.12,3.18
19740,1.02,4,3,7,62.5,57.0,8311,6.44,6.37,4.0
7335,0.9,1,3,3,60.8,56.0,4210,6.14,6.19,3.75
9967,1.0,4,2,2,60.3,56.0,4702,6.52,6.54,3.94
2910,0.86,4,6,1,60.2,56.0,3284,6.16,6.19,3.72
48736,0.78,4,1,3,62.0,56.0,2012,5.93,5.87,3.66
40063,0.43,3,2,4,62.3,58.0,1113,4.81,4.75,2.98
17850,1.0,1,6,3,63.9,56.0,7200,6.34,6.31,4.04
30714,0.33,4,5,3,61.5,55.0,738,4.47,4.5,2.76
53385,0.7,4,4,2,62.6,55.0,2662,5.67,5.68,3.55
25324,1.63,4,5,2,60.5,59.0,14022,7.66,7.62,4.62
540,0.7,4,2,6,61.6,57.0,2827,5.69,5.74,3.52
17347,1.72,2,4,0,60.5,59.0,6962,7.71,7.8,4.69
9368,0.32,1,6,2,63.7,55.0,589,4.35,4.38,2.78
25881,2.06,3,1,1,61.0,59.0,14982,8.24,8.21,5.02
43113,0.51,4,5,1,62.0,56.0,1385,5.12,5.14,3.18
1855,0.65,4,2,7,61.5,55.0,3065,5.6,5.62,3.45
23533,1.6,2,5,1,62.5,54.0,11537,7.5,7.55,4.7
10189,1.14,3,4,1,62.9,59.0,4737,6.64,6.62,4.17
24642,1.51,2,2,6,61.5,58.0,12981,7.3,7.39,4.52
11122,0.71,4,4,6,61.1,54.0,4937,5.78,5.84,3.55
47356,0.5,3,6,3,60.2,57.0,1845,5.21,5.15,3.12
8224,1.0,2,4,1,61.6,61.0,4372,6.33,6.36,3.91
8728,0.27,4,6,6,61.7,57.0,586,4.16,4.2,2.58
19786,1.51,0,1,2,68.3,57.0,8355,6.95,6.87,4.72
34650,0.31,4,5,3,62.0,55.0,872,4.37,4.34,2.7
42296,0.32,2,2,3,63.0,57.0,505,4.33,4.37,2.74
8900,0.79,3,5,6,62.8,60.0,4490,5.89,5.8,3.67
8994,1.0,1,2,2,61.0,61.0,4510,6.36,6.42,3.9
32469,0.36,4,6,2,62.8,57.0,794,4.54,4.51,2.84
15626,1.01,2,6,2,63.6,59.0,6270,6.33,6.37,4.04
15832,1.3,4,0,4,62.3,57.0,6334,7.06,6.97,4.37
10139,1.05,4,1,1,61.8,59.0,4723,6.53,6.49,4.02
4860,1.16,3,6,0,61.8,59.0,3711,6.78,6.74,4.18
1455,0.71,4,3,5,62.5,58.0,2978,5.7,5.73,3.57
8357,1.02,0,6,2,70.6,57.0,4398,6.08,6.01,4.27
23824,1.09,4,4,7,61.6,55.0,11888,6.59,6.65,4.08
46277,0.55,4,4,4,62.3,53.0,1754,5.28,5.31,3.3
14053,0.31,3,3,3,61.2,59.0,605,4.4,4.36,2.68
17880,1.5,1,3,1,63.7,58.0,7216,7.15,7.22,4.58
20007,1.2,4,3,4,62.0,57.0,8545,6.78,6.81,4.21
30163,0.4,1,6,2,63.6,57.0,720,4.67,4.7,2.98
